Product Name,Category,Dosage Form,Price,Trademark,Brand Origin,Country,Rating,Continent,General_function,Predicted_Rating
Ống Starbalm Warm Stick giảm đau cơ bắp do vận động,Massage,Viên nén,230000.0,392,Hà Lan,10,unknown,Europe,0,4.922011675915331
Viên uống Active Liver Plus New Nordic hỗ trợ tăng cường chức năng gan (2 vỉ x 15 viên),Chức năng gan,Viên nén,420000.0,265,Thụy Điển,34,unknown,Europe,4,4.726713709149853
"Viên uống Alisha Biotic For Women Happy Life bổ sung lợi khuẩn, hỗ trợ sức khoẻ nữ giới (3 vỉ x 10 viên)",Sinh lý - Nội tiết tố,Viên nang cứng,183200.0,208,Việt Nam,38,unknown,Asia,11,4.921879311320872
Bổ Não Ích Trí Gold Tất Thành tăng cường tuần hoàn não (60 viên),Bổ não - cải thiện trí nhớ,Viên nang,210000.0,428,Việt Nam,38,unknown,Asia,4,4.9595128716563455
"Dung dịch D3 Drops 10ml Dao Nordic Health bổ sung vitamin D3, hỗ trợ phát triển của xương","Tăng sức đề kháng, miễn dịch",Dung dịch,270000.0,74,Đan Mạch,42,unknown,Europe,4,4.953292864263898
"Dung dịch Bio Plus 15g Kenko bổ sung vi khuẩn có lợi cho hệ tiêu hóa, cân bằng đường ruột (10 gói)","Dạ dày, tá tràng",Dung dịch,560000.0,202,Nhật Bản,22,unknown,Asia,4,4.9395112181211775
"Thực phẩm bảo vệ sức khỏe SIRO G+ Kenko hỗ trợ tăng đề kháng, giảm các triệu chứng trên đường hô hấp trên (100ml)","Tăng sức đề kháng, miễn dịch",Siro,320000.0,202,Nhật Bản,22,unknown,Asia,4,4.981450156328714
Viên uống bổ xương khớp Premium Omexxel Bone Health (60 viên),Cơ xương khớp,Viên nang cứng,539000.0,310,Hoa Kỳ,7,unknown,America,4,4.994658314099542
"Viên uống Omexxel Collagen làm chậm quá trình lão hóa da, tăng độ đàn hồi cho da (3 vỉ x 10 viên)",Da,Viên nang mềm,380000.0,310,Hoa Kỳ,7,unknown,America,4,4.97995120042587
Viên uống Premium Omexxel Blood Sugar Health hỗ trợ ổn định đường huyết (60 viên),Hỗ trợ điều trị tiểu đường,Viên nang cứng,416500.0,310,Hoa Kỳ,7,unknown,America,4,4.969948808753374
Viên uống Premium Omexxel Strong Hepa hỗ trợ bảo vệ gan (60 viên),Chức năng gan,Viên nang cứng,416500.0,310,Hoa Kỳ,7,unknown,America,4,4.969948808753374
"Viên uống Premium Omexxel Skin, Hair And Nails Health bổ sung Collagen, giúp làm đẹp da, tóc, móng (60 viên)",Da,Viên nang cứng,595000.0,310,Hoa Kỳ,7,unknown,America,4,4.995456279241298
Viên uống Premium Omexxel Memory Health hỗ trợ tốt cho não bộ (60 viên),Bổ não - cải thiện trí nhớ,Viên nang cứng,539000.0,310,Hoa Kỳ,7,unknown,America,4,4.994658314099542
"Viên nang mềm Omexxel Arthri hỗ trợ tăng tiết dịch khớp, giảm đau do lão hóa khớp (3 vỉ x 10 viên)",Cơ xương khớp,Viên nang mềm,380000.0,310,Hoa Kỳ,7,unknown,America,4,4.97995120042587
Viên nang cứng Naturenz Gold DHG Pharma hỗ trợ giảm các triệu chứng của viêm gan (100 viên),Chức năng gan,Viên nang cứng,280000.0,77,Việt Nam,38,unknown,Asia,4,4.934211499742885
"Cốm thảo mộc Thanh Nhiệt Plus Kingphar thanh nhiệt, mát gan (6 gói x 7g)",Chức năng gan,Cốm,15600.0,208,Việt Nam,38,unknown,Asia,4,4.5550750202949
"Siro Special Kid Soulag'Doux hỗ trợ nhuận tràng, giúp kích thích tiêu hóa (125ml)",Táo bón,Siro,239000.0,108,Pháp,23,unknown,Europe,8,4.968142842633893
"Viên uống Toàn Lộc Bổ Phế Kingphar giúp thanh nhiệt, nhuận phế (60 viên)","Hô hấp, ho, xoang",Viên nén bao phim,193000.0,208,Việt Nam,38,unknown,Asia,4,4.941974500925335
Viên uống Pygeum Tiền Liệt Tuyến Kingphar hỗ trợ cải thiện rối loạn tiểu tiện (4 vỉ x 10 viên),"Thận, tiền liệt tuyến",Viên nén bao phim,204000.0,208,Việt Nam,38,unknown,Asia,4,4.837949358847208
"Viên uống Golex Ocevin bổ thận, tăng cường sức khỏe cho nam giới (30 viên)","Thận, tiền liệt tuyến",Viên nang,396000.0,339,Tây Ban Nha,36,unknown,Europe,4,4.957439925967502
"Viên uống NMN PQQ KenKo bổ sung NMN, PQQ và một số vitamin, chống oxy hóa, chống lão hóa (60 viên)",Vitamin tổng hợp,Viên nang cứng,6675000.0,202,Nhật Bản,22,unknown,Asia,15,4.974744719319224
"Nhụy hoa nghệ tây Sasagold Saffron bổ sung Vitamin và chất chống oxy hóa, hỗ trợ làm đẹp da (0.5g)",Cải thiện tăng cường chức năng,Dạng sợi,234000.0,399,Iran,14,unknown,Asia,4,4.847595675161349
Sữa Nutifood Varna Colostrum 237ml hỗ trợ tăng cường sức đề kháng (24 chai),Sữa,Dung dịch,31500.0,208,Việt Nam,38,unknown,Asia,5,4.865898825633311
Cốm pha hỗn dịch uống Probio Imexpharm cân bằng hệ vi sinh đường ruột (14 gói),"Dạ dày, tá tràng",Cốm pha hỗn dịch uống,21000.0,190,Việt Nam,38,unknown,Asia,4,4.766671264635316
Thực phẩm bảo vệ sức khỏe Carbo Nam Việt giảm triệu chứng đầy hơi (100 viên),Hỗ trợ tiêu hóa,Viên nén,9000.0,276,Việt Nam,38,unknown,Asia,8,4.964952674930283
"Viên sủi Thanh Nhiệt Livecool Nam Dược hương dưa gang giải độc, mát gan, tăng cường sức đề kháng (16 viên)",Chức năng gan,Viên sủi,40000.0,274,Việt Nam,38,unknown,Asia,4,4.946829241268965
Dầu gấc viên nang Vinaga giúp tăng cường chống oxy hóa (100 viên),Cải thiện tăng cường chức năng,Viên nang,68000.0,454,Việt Nam,38,unknown,Asia,4,4.8344239459375675
"Viên uống Diabetna Nam Dược hỗ trợ giảm đường huyết, giảm HbA1c (4 vỉ x 10 viên)",Hỗ trợ điều trị tiểu đường,Viên nang,108000.0,274,Việt Nam,38,unknown,Asia,4,4.948746881744355
Viên uống Tiêu Khiết Thanh Á Âu hỗ trợ thanh nhiệt giải độc cho cơ thể (3 vỉ x 10 viên),"Hô hấp, ho, xoang",Viên nén,160000.0,474,Việt Nam,38,unknown,Asia,4,4.958468688652136
"Viên khớp Tâm Bình hỗ trợ giảm các triệu chứng của thoái hóa khớp, viêm khớp (60 viên)",Cơ xương khớp,Viên nang cứng,96000.0,425,Việt Nam,38,unknown,Asia,4,4.832371058455451
"Siro Ích nhi 3+ Nam Dược giúp giảm ho, đờm, sổ mũi (90ml)","Hô hấp, ho, xoang",Siro,55000.0,274,Việt Nam,38,unknown,Asia,4,4.9343312112383195
"Viên uống Vitamin B1-Tm 2.5mg Đại Y bổ sung vitamin B1, tăng cường sức đề kháng (100 viên)",Vitamin & Khoáng chất,Viên nén,30.0,480,Việt Nam,38,unknown,Asia,15,4.8125075856864905
"Viên Vai Gáy Thái Dương tăng lưu thông khí huyết, giảm triệu chứng đau mỏi vai gáy (2 vỉ x 15 viên)",Hỗ trợ điều trị,Viên nang cứng,108000.0,381,Việt Nam,38,unknown,Asia,9,4.795928362797385
Viên nang mềm Eganin DongKwang hỗ trợ giải độc và bảo vệ gan (12 vỉ x 5 viên),Chức năng gan,Viên nang mềm,205000.0,97,Việt Nam,11,unknown,Asia,4,4.715842440537718
Viên uống Tràng Phục Linh Plus Thái Minh hỗ trợ giảm các triệu chứng của hội chứng ruột kích thích (80 viên),Đại tràng,Viên nén,670000.0,407,Việt Nam,38,unknown,Asia,8,4.86843727165951
"Viên uống Living Healthy Lung Care hỗ trợ tăng cường sức khỏe, bổ phổi (60 viên)","Hô hấp, ho, xoang",Viên nén bao phim,326400.0,215,Úc,40,unknown,Other,4,4.942038886146614
Viên uống hỗ trợ giảm viêm khớp Living Healthy Glucosamine Sulphate 1500mg Complex (60 viên),Cơ xương khớp,Viên nén,438400.0,215,Úc,40,unknown,Other,4,4.904476590613985
"Viên uống Bilberry 10g Plus Soft Gel Capsules hỗ trợ tăng cường thị lực, chống oxy hóa (60 viên)","Bổ mắt, bảo vệ mắt",Viên nang mềm,520000.0,215,Úc,40,unknown,Other,4,4.9253606141808755
"Viên uống Living Healthy CoQ10 150mg hỗ trợ tim mạch, tuần hoàn máu (60 viên)",Sức khoẻ tim mạch,Viên nang mềm,600000.0,215,Úc,40,unknown,Other,13,4.877568613890371
Viên uống Living Healthy 5-Loxin Boswellia Serrata Extract + Curcumin hỗ trợ giảm viêm khớp (60 viên),Cơ xương khớp,Viên nang cứng,600000.0,215,Úc,40,unknown,Other,4,4.952077878920594
"Viên uống Suvéal Magne-Fer Densmore bổ sung magie, vitamin B6 và sắt cho cơ thể (2 vỉ x 15 viên)",Vitamin & Khoáng chất,Viên nang cứng,297000.0,89,Pháp,23,unknown,Europe,15,4.952815233563461
"Viên uống Omega 3 Power DAO Nordic Health hỗ trợ tăng cường sức khoẻ tim mạch, giảm mỡ máu (120 viên)",Giảm Cholesterol,Viên nang mềm,330000.0,74,Đan Mạch,42,unknown,Europe,4,4.939127962015982
"Viên uống Diatema Tuệ Linh hỗ trợ hạ đường huyết, giảm mỡ máu (60 viên)",Hỗ trợ điều trị tiểu đường,Viên nén bao phim,120000.0,421,Việt Nam,38,unknown,Asia,4,4.787190314885084
Viên nhai Nature's Way Kids Smart Bursts DHA 300mg Triple Strength hỗ trợ phát triển não bộ (50 viên),Bổ não - cải thiện trí nhớ,Viên nang mềm,382500.0,286,Úc,40,unknown,Other,4,4.971539810435501
"Thực phẩm bảo vệ sức khỏe Ích Can Thanh Hoa Linh hỗ trợ thải độc gan, tăng cường chức năng gan (6 lọ x 10ml)",Chức năng gan,Dung dịch uống,120000.0,171,Việt Nam,38,unknown,Asia,4,4.872499153312537
"Men vi sinh Optibac Every Day bổ sung lợi khuẩn, hổ trợ tiêu hóa (30 viên)",Hỗ trợ tiêu hóa,Viên nang cứng,336000.0,208,Anh,5,unknown,America,8,4.503401530336296
"Sữa Anlene Gold 3X hương vani, ít béo giúp cơ khỏe, xương chắc, khớp linh hoạt (400g)",Sữa,Dạng bột,203000.0,24,New Zealand,17,unknown,Asia,5,4.695051125612339
Thực phẩm bảo vệ sức khỏe Bioamicus Omega-3 hỗ trợ tốt cho mắt và não (30ml),Vitamin tổng hợp,Dung dịch,385000.0,35,Canada,5,unknown,America,15,4.832450328533676
Dung dịch uống B12 Energy Max Italy bổ sung acid amin và vitamin B12 cho cơ thể (10 lọ x 10ml),"Tăng sức đề kháng, miễn dịch",Dung dịch,392000.0,367,Ý,41,unknown,Europe,4,4.9411122441909905
"Thực phẩm bảo vệ sức khỏe Condition Liver Kolmar giúp mát gan, bảo vệ gan (90 viên)",Chức năng gan,Viên nén,467500.0,210,Hàn Quốc,11,unknown,Asia,4,4.950759190315985
"Sữa bột Neomil Nano Nafaco 900g bổ sung dưỡng chất cho người sau phẫu thuật, dưỡng bệnh (900g)",Sữa,Dạng bột,750000.0,208,Việt Nam,38,unknown,Asia,5,4.971494480446006
"Sữa bột Ensure Gold StrengthPro Abbott hương lúa mạch tăng cường sức khỏe khối cơ, tăng miễn dịch (800g)",Sữa,Dạng bột,876000.0,7,Hoa Kỳ,25,unknown,Asia,5,4.992712635954053
Thực phẩm bảo vệ sức khỏe Condition EYE Berry Kolmar hỗ trợ tăng cường thị lực cho mắt (6 vỉ x 10 viên),"Bổ mắt, bảo vệ mắt",Viên nang mềm,246500.0,210,Hàn Quốc,11,unknown,Asia,4,4.867456888927589
"Dung dịch uống Novothym Novocare tăng sức đề kháng, giảm cảm cúm, viêm họng (2 vỉ x 5 ống)","Hô hấp, ho, xoang",Dung dịch uống,90000.0,267,Việt Nam,38,unknown,Asia,4,4.958606699284644
Thực phẩm bảo vệ sức khỏe Condition Ginkgo Kolmar hỗ trợ tăng bổ não cải thiện trí nhớ (60 viên),Bổ não - cải thiện trí nhớ,Viên nén,331500.0,210,Hàn Quốc,11,unknown,Asia,4,4.922357342035222
Sữa bột Enfamil A+ Neuro Pro GentleCare Mead Johnson cho trẻ 0-12 tháng (350g),Sữa,Dạng bột,325000.0,234,Hoa Kỳ,31,unknown,Asia,5,4.9800474107501405
"Viên uống Emmats TW3 hỗ trợ giảm nguy cơ lão hóa, cải thiện suy giảm nội tiết tố (2 vỉ x 10 viên)",Cân bằng nội tiết tố,Viên nén bao phim,165000.0,208,Việt Nam,38,unknown,Asia,11,4.91149164168817
Viên uống Nubest Tall 10+ bổ sung Canxi và vitamin D (60 viên),Bổ sung Canxi & Vitamin D,Viên nang cứng,990000.0,305,Hoa Kỳ,7,unknown,America,15,4.968221066512771
"Viên uống DHC Lutein Blue Light Protection bổ sung lutein, anthocyanin hỗ trợ hạn chế lão hóa mắt (30 viên)","Bổ mắt, bảo vệ mắt",Viên nang mềm,181000.0,76,Nhật Bản,22,unknown,Asia,4,4.860437257818765
"Viên uống DHC Concentrated Turmeric hỗ trợ chống oxy hóa, giải độc gan (60 viên)",Chức năng gan,Viên nang mềm,155500.0,76,Nhật Bản,22,unknown,Asia,4,4.918772216907491
Thực phẩm bảo vệ sức khỏe Simbiosistem Bouna bổ sung chất xơ (20 gói x 2g),Hỗ trợ tiêu hóa,Dạng bột,325000.0,52,Ý,41,unknown,Europe,8,4.950301670322499
Viên nén Vistamin B6 Đại Uy bổ sung vitamin B6 cho cơ thể (100 viên),Vitamin & Khoáng chất,Viên nén,3000.0,479,Việt Nam,38,unknown,Asia,15,4.8240075856864895
"Bột sủi Thanh Nhiệt Livecool Nam Dược hương chanh hỗ trợ giải độc, mát gan (10 gói x 7g)",Chức năng gan,Dạng bột,40000.0,274,Việt Nam,38,unknown,Asia,4,4.946829241268965
"Sữa Anlene Gold 3X hương vani hỗ trợ cơ khỏe, xương chắc, khớp linh hoạt (400g)",Sữa,Dạng bột,203000.0,24,New Zealand,17,unknown,Asia,5,4.695051125612339
"Viên uống Hewel Ecogreen hỗ trợ tăng khả năng thải độc, bảo vệ gan (30 viên)",Chức năng gan,Viên nang,240000.0,112,Hoa Kỳ,7,unknown,America,4,4.929317427204282
"Viên uống Bonisleep Botania giúp an thần, giảm căng thẳng thần kinh (30 viên)",Hỗ trợ giấc ngủ ngon,Viên nang,405000.0,50,Hoa Kỳ,5,unknown,America,14,4.70618224404015
"Viên uống Spivital Nutri DHG bổ sung dưỡng chất, tăng cường sức khỏe (10 vỉ x 10 viên)",Cải thiện tăng cường chức năng,Viên nang,168000.0,93,Việt Nam,38,unknown,Asia,4,4.9367757723863575
"Viên uống Phụ Lạc Cao EX Hồng Bàng hỗ trợ lưu thông khí huyết, bổ huyết (3 vỉ x 10 viên)",Cân bằng nội tiết tố,Viên nén,210000.0,183,Việt Nam,38,unknown,Asia,11,4.961585930421008
"Viên uống Lactomin Novarex bổ sung vi khuẩn có ích, giúp tái lập cân bằng hệ vi sinh đường ruột (6 vỉ x 10 viên)",Vi sinh - Probiotic,Viên nang,175000.0,304,Hàn Quốc,11,unknown,Asia,8,4.897613101483719
"Viên uống Vindermen Plus Vinh Gia hỗ trợ hoạt huyết, tăng cường lưu thông máu não (3 vỉ x 10 viên)",Bổ não - cải thiện trí nhớ,Viên nén,163000.0,455,Việt Nam,38,unknown,Asia,4,4.8901781748535225
Viên uống Xoang Bach Phuc Thái Minh hỗ trợ giảm triệu chứng viêm xoang (2 vỉ x 10 viên),"Hô hấp, ho, xoang",Viên nén,130000.0,229,Việt Nam,38,unknown,Asia,4,4.928102159143452
"Viên uống Tỏi đen Sâm Ngọc Linh Học Viện Quân Y hỗ trợ tăng cường sức khỏe, chống oxy hóa (60 viên)",Cải thiện tăng cường chức năng,Viên nang mềm,204000.0,156,Việt Nam,38,unknown,Asia,4,4.81251495397537
"Viên uống Hamega Nam Dược bảo vệ gan, giải độc gan do bia rượu (4 vỉ x 10 viên)",Chức năng gan,Viên nang,70000.0,274,Việt Nam,38,unknown,Asia,4,4.938711507786114
Viên uống Tiền Liệt Vương Tuệ Linh giúp hạn chế phát triển phì đại tiền liệt tuyến (60 viên),"Thận, tiền liệt tuyến",Viên nang mềm,180000.0,421,Việt Nam,38,unknown,Asia,4,4.941244212378503
"Viên uống Hộ Tạng Đường Hồng Bàng hỗ trợ hạ đường huyết, giảm cholesterol máu (3 vỉ x 10 viên)",Hỗ trợ điều trị tiểu đường,Viên nang,160000.0,183,Việt Nam,38,unknown,Asia,4,4.94183775000202
Viên uống Venpoten Pro-life hỗ trợ làm tăng trương lực tĩnh mạch (30 viên),Suy giãn tĩnh mạch,Viên nang,224000.0,293,New Zealand,21,unknown,Other,4,4.940171412480155
Viên uống An Nữ Đan Dân Khang hỗ trợ giảm tiến triển u xơ tử cung ở nữ và u tiền liệt tuyến ở nam (60 viên),Cân bằng nội tiết tố,Viên nang,155000.0,104,Việt Nam,38,unknown,Asia,11,4.671928453028549
"Viên uống BoniDiabet Botania hỗ trợ điều trị bệnh tiểu đường, làm giảm glucose máu (60 viên)",Hỗ trợ điều trị,Viên nang,405000.0,50,Hoa Kỳ,7,unknown,America,9,4.103963585092628
"Linh Chi Nhất Long CG hỗ trợ làm ổn định huyết áp, ổn định đường huyết (30 gói)",Giảm Cholesterol,Túi lọc,171000.0,59,Việt Nam,38,unknown,Asia,4,4.892721833287165
"Viên uống Bảo Khí Khang IMC hỗ trợ giảm ho, khạc đờm, khó thở, giảm tái phát hen suyễn (2 vỉ x 10 viên)","Hô hấp, ho, xoang",Viên nén,185000.0,186,Việt Nam,38,unknown,Asia,4,4.9393702236460175
Viên uống Nhũ Đan Lohha hỗ trợ làm chậm sự phát triển của u xơ tuyến vú (2 vỉ x 10 viên),Hỗ trợ điều trị,Viên nén,210000.0,229,Việt Nam,38,unknown,Asia,9,4.87776302614023
Viên uống Thấp Diệu Nang Tâm Bình hỗ trợ điều trị bệnh phong thấp (60 viên),Cơ xương khớp,Viên bao,84000.0,425,Việt Nam,38,unknown,Asia,4,4.809802717660135
Viên uống Vương Bảo Thái Minh dùng cho nam giới bị u xơ tiền liệt tuyến (2 vỉ x 10 viên),"Thận, tiền liệt tuyến",Viên nén,140000.0,407,Việt Nam,38,unknown,Asia,4,4.941513372604492
Viên uống Tràng Phục Linh Thái Minh dùng cho người bị viêm đại tràng cấp và mạn tính (2 vỉ x 10 viên),Đại tràng,Viên nang,105000.0,407,Việt Nam,38,unknown,Asia,8,4.9146266660571
"Viên ngậm Zecuf Herbal Drops giúp ấm họng, nhuận phế, hỗ trợ giảm triệu chứng ho (5 vỉ x 4 viên)","Hô hấp, ho, xoang",Viên ngậm,40000.0,208,Việt Nam,44,unknown,Asia,4,4.886004652377363
Siro Cường Phế Lotus tăng cường chức năng hô hấp (10 ống x 10ml),"Hô hấp, ho, xoang",Dung dịch,153000.0,232,Việt Nam,38,unknown,Asia,4,4.942681667726776
Viên ngậm Sữa Ong Chúa Vitamin C Mekophar bổ sung vitamin C cho cơ thể (24 hộp lẻ x 30 viên),Vitamin C các loại,Viên ngậm,9167.0,254,Việt Nam,38,unknown,Asia,15,4.790850925095614
"Viên uống Nhũ Ngọc Thiên Bình hỗ trợ điều trị u vú, điều hòa kinh nguyệt (3 vỉ x 10 viên)",Cân bằng nội tiết tố,Viên nang,153000.0,403,Việt Nam,38,unknown,Asia,11,4.89339613017313
"Siro Zecuf Herbal Syrup hỗ trợ bổ phế, giảm ho, làm dịu mát cổ họng (100ml)","Hô hấp, ho, xoang",Dung dịch,50000.0,208,Việt Nam,44,unknown,Asia,4,4.89075002178509
Viên uống Naturen Z DHG hỗ trợ giải độc gan (10 vỉ x 10 viên),Chức năng gan,Viên nang cứng,215000.0,93,Việt Nam,38,unknown,Asia,4,4.925567599664154
Viên uống Kim Thính Á Âu hỗ trợ tăng cường sức khỏe thính giác (3 vỉ x 10 viên),Cải thiện tăng cường chức năng,Viên nén,210000.0,474,Việt Nam,38,unknown,Asia,4,4.9674989617242025
"Viên uống Giảo Cổ Lam Tuệ Linh hỗ trợ chuyển hóa đường, giảm nguy cơ đường huyết cao (100 viên)",Giảm Cholesterol,Viên bao,225000.0,421,Việt Nam,38,unknown,Asia,4,4.950023356644712
"Siro Fitobimbi Isilax Concentrato Fluido Pharmalife nhuận tràng, hỗ trợ giảm táo bón cho trẻ (200ml)",Táo bón,Dung dịch,330000.0,122,Ý,41,unknown,Europe,8,4.925970955516693
Bột Calories - MD Dinh Dưỡng Việt bổ sung năng lượng (40 gói x 10g),Dinh dưỡng,Dạng bột,138000.0,94,Việt Nam,38,unknown,Asia,5,4.934559899291986
"Viên uống Danzym 10mg giảm sưng, đau nhức xương khớp (10 vỉ x 10 viên)",Cơ xương khớp,Viên bao,45000.0,440,Việt Nam,38,unknown,Asia,4,4.935086053080345
Viên uống Critta Trinh Nữ Hoàng Cung Phúc Vinh hỗ trợ hạn chế sự phát triển của u xơ lành tính (60 viên),Hỗ trợ điều trị,Viên nang mềm,59000.0,342,Việt Nam,38,unknown,Asia,9,4.397737475615946
"Viên uống ArmoLipid Plus Rottapharm giảm cholesterol, triglycerid trong máu (20 viên)",Giảm Cholesterol,Viên nén,235000.0,260,Ấn Độ,41,unknown,Europe,4,4.9357061664283375
"Viên uống Ích Niệu Khang Medistar hỗ trợ giảm tiểu đêm, tiểu nhiều lần (2 vỉ x 10 viên)","Thận, tiền liệt tuyến",Viên nén,155000.0,252,Việt Nam,38,unknown,Asia,4,4.936442129996427
"Viên uống giải độc gan Hamogan Tuệ Linh hỗ trợ giảm mỡ máu, mỡ gan (30 viên)",Chức năng gan,Viên nang mềm,176400.0,421,Việt Nam,38,unknown,Asia,4,4.921244212378503
Bột pha Calories - MCT 5g bổ sung năng lượng (40 gói),Cải thiện tăng cường chức năng,Dạng bột,220000.0,94,Việt Nam,38,unknown,Asia,4,4.951581810290781
Bột muối NBCA Hoa Duoc 100g hỗ trợ giảm các triệu chứng đau dạ dày do thừa acid dịch vị,Hỗ trợ tiêu hóa,Dạng bột,6000.0,179,Việt Nam,38,unknown,Asia,8,4.7387366347642095
"Viên uống Dầu Gấc Tuệ Linh hỗ trợ bảo vệ sức khỏe đôi mắt, tăng cường thị lực (60 viên)","Bổ mắt, bảo vệ mắt",Viên nang mềm,60000.0,421,Việt Nam,38,unknown,Asia,4,4.308744834704437
"Viên xương khớp Bách Niên Kiện FOBIC hỗ trợ giảm nguy cơ viêm khớp, thoái hóa khớp (2 vỉ x 10 viên)",Cơ xương khớp,Viên bao,185000.0,123,Việt Nam,38,unknown,Asia,4,4.9150490473805055
Viên nhai Kids Smart Nature's Way Vita Gummies Multi-vitamin Vegies bổ sung một số vitamin và tăng sức khỏe  (60 viên),Cải thiện tăng cường chức năng,Viên nhai,250750.0,286,Úc,40,unknown,Other,4,4.861426696873559
"Viên xương khớp Bách Niên Kiện FOBIC hỗ trợ giảm nguy cơ viêm khớp, thoái hóa khớp (80 viên)",Cơ xương khớp,Viên bao,699000.0,123,Việt Nam,38,unknown,Asia,4,4.94381724892231
Sữa non ColosBaby Gold VitaDairy bổ sung kháng thể IgG tự nhiên cho trẻ từ 1 - 2 tuổi (800g),Sữa,Dạng bột,510000.0,444,Việt Nam,38,unknown,Asia,5,4.961688557489545
Viên uống Intesta Biolek 35.7g hỗ trợ điều trị viêm đại tràng (4 vỉ x 15 viên),Đại tràng,Viên nang,865000.0,208,Ba Lan,1,unknown,Europe,8,4.8335479978737315
"Viên uống Bạch Địa Căn Hose Hoa Sen dùng cho người cảm sốt nóng cần hạ nhiệt, đau đầu (10 vỉ x 10 viên)","Tăng sức đề kháng, miễn dịch",Viên nang,70000.0,173,Việt Nam,38,unknown,Asia,4,4.935636008035733
"Hỗn dịch dạ dày Anvitra 15ml giảm acid dạ dày, ợ chua, nóng rát, bảo vệ niêm mạc dạ dày (15 gói)","Dạ dày, tá tràng",Hỗn dịch,160000.0,25,Việt Nam,38,unknown,Asia,4,4.779668920135089
"Siro Fitobimbi Broncamil hỗ trợ làm mát họng, dịu họng, thông thoáng đường hô hấp (200ml)","Hô hấp, ho, xoang",Siro,320000.0,122,Ý,41,unknown,Europe,4,4.937359135106531
"Sữa Nghệ Tumeric Gold Dr. Celine giảm đau dạ dày - tá tràng, chống oxy hóa, thải độc đẹp da (400g)",Sữa,Dạng bột,364000.0,166,Việt Nam,38,unknown,Asia,5,4.946381086673863
"Viên uống Gokiny Solé Pharm bổ sung các amino acid cho cơ thể, tăng cường sức khỏe (6 vỉ x 10 viên)","Tăng sức đề kháng, miễn dịch",Viên nang cứng,990000.0,391,Latvia,15,unknown,Europe,4,4.971163851746385
"Bột pha uống Safvex 3g Pastuer Institute bổ sung chất xơ và vi khuẩn, hỗ trợ nhuận tràng, giảm táo bón (30 gói)",Táo bón,Dạng bột,4600.0,85,Việt Nam,38,unknown,Asia,8,3.987015804597701
Viên uống Kim Thính Á Âu hỗ trợ tăng cường sức khỏe thính giác (2 lọ x 90 viên),Cải thiện tăng cường chức năng,Viên nén,1200000.0,474,Việt Nam,38,unknown,Asia,4,4.993928572705539
"Dung dịch Black ElderBerry Cold And Flu Forte 100ml Brauer hỗ trợ giảm các triệu chứng ho, sổ mũi do cảm","Hô hấp, ho, xoang",Dung dịch,276000.0,51,Úc,40,unknown,Other,4,4.933075057762018
"Hỗn dịch uống Enterogermina Gut Defense Sanofi tăng cường tiêu hóa, hỗ trợ bảo vệ đường ruột","Dạ dày, tá tràng",Hỗn dịch uống,165000.0,379,Pháp,41,unknown,Europe,4,4.871947570619866
"Bột Optibac Babies and Children Optibac Probiotics bổ sung lợi khuẩn cho đường ruột, hỗ trợ tiêu hóa (30 gói)",Hỗ trợ tiêu hóa,Dạng bột,370300.0,208,Anh,41,unknown,Europe,8,4.896066035201345
"Dung dịch Baby Drops 10ml Optibac Probiotics bổ sung lợi khuẩn cho đường ruột, hỗ trợ tiêu hóa",Hỗ trợ tiêu hóa,Dung dịch,490000.0,208,Anh,41,unknown,Europe,8,4.948637330739185
"Viên uống Living Healthy Calcium 600mg Plus Vitamin D 500IU hỗ trợ phát triển xương, răng (60 viên)",Cơ xương khớp,Viên nén,379000.0,215,Úc,40,unknown,Other,4,4.937113143360079
"Viên uống Vitabiotics Feroglobin Fizz giúp cơ thể tăng tạo máu, tăng năng lượng, giảm mệt mỏi (20 viên)","Tăng sức đề kháng, miễn dịch",Viên sủi,222950.0,458,Anh,0,unknown,Europe,4,4.923640598024158
Viên uống NattoEnzym DHA EPA DHG Pharma hỗ trợ giảm nguy cơ đột quỵ do huyết khối (60 viên),Thần kinh não,Viên nang cứng,460000.0,77,Việt Nam,38,unknown,Asia,14,4.918350503204866
Viên uống NattoEnzym DHA EPA DHG Pharma hỗ trợ giảm nguy cơ đột quỵ do huyết khối (2 vỉ x 10 viên),Thần kinh não,Viên nang cứng,165000.0,77,Việt Nam,38,unknown,Asia,14,4.936186715852083
"Viên nang tảo Mozuku Fucoidan Nozomi chống oxy hóa, hỗ trợ tăng cường miễn dịch (150 viên)","Tăng sức đề kháng, miễn dịch",Viên nang,960000.0,208,Nhật Bản,22,unknown,Asia,4,4.8411904531730725
"Thực phẩm bảo vệ sức khỏe Condition Multi Kolmar Hỗ trợ tăng cường sức khỏe, giảm mệt mỏi (90viên)",Vitamin & Khoáng chất,Viên nén,306000.0,210,Hàn Quốc,11,unknown,Asia,15,4.94928642537984
"Thực phẩm bảo vệ sức khỏe Condition Joint Kolmar bổ sung dưỡng chất cho khớp, mô sụn khớp (90 viên)",Cơ xương khớp,Viên nén,357000.0,210,Hàn Quốc,11,unknown,Asia,4,4.9465673265216275
"Viên uống An Bảo Gold Nam Dược hỗ trợ thanh nhiệt giải độc gan, giảm mụn nhọt (30 viên)",Chức năng gan,Viên nang,68000.0,274,Việt Nam,38,unknown,Asia,4,4.942251604993872
